INFO:__main__:Reading the dataset: fish oil
INFO:__main__:model: Transformer(
  (encoder): Encoder(
    (layers): ModuleList(
      (0-2): 3 x EncoderLayer(
        (self_attention): MultiHeadAttention(
          (query): Linear(in_features=1023, out_features=1023, bias=True)
          (key): Linear(in_features=1023, out_features=1023, bias=True)
          (value): Linear(in_features=1023, out_features=1023, bias=True)
          (fc_out): Linear(in_features=1023, out_features=1023, bias=True)
        )
        (feed_forward): FeedForward(
          (fc1): Linear(in_features=1023, out_features=128, bias=True)
          (fc2): Linear(in_features=128, out_features=1023, bias=True)
          (dropout): Dropout(p=0.2, inplace=False)
        )
        (norm1): LayerNorm((1023,), eps=1e-05, elementwise_affine=True)
        (norm2): LayerNorm((1023,), eps=1e-05, elementwise_affine=True)
        (dropout1): Dropout(p=0.2, inplace=False)
        (dropout2): Dropout(p=0.2, inplace=False)
      )
    )
  )
  (decoder): Decoder(
    (layers): ModuleList(
      (0-2): 3 x DecoderLayer(
        (self_attention): MultiHeadAttention(
          (query): Linear(in_features=1023, out_features=1023, bias=True)
          (key): Linear(in_features=1023, out_features=1023, bias=True)
          (value): Linear(in_features=1023, out_features=1023, bias=True)
          (fc_out): Linear(in_features=1023, out_features=1023, bias=True)
        )
        (cross_attention): MultiHeadAttention(
          (query): Linear(in_features=1023, out_features=1023, bias=True)
          (key): Linear(in_features=1023, out_features=1023, bias=True)
          (value): Linear(in_features=1023, out_features=1023, bias=True)
          (fc_out): Linear(in_features=1023, out_features=1023, bias=True)
        )
        (feed_forward): FeedForward(
          (fc1): Linear(in_features=1023, out_features=128, bias=True)
          (fc2): Linear(in_features=128, out_features=1023, bias=True)
          (dropout): Dropout(p=0.2, inplace=False)
        )
        (norm1): LayerNorm((1023,), eps=1e-05, elementwise_affine=True)
        (norm2): LayerNorm((1023,), eps=1e-05, elementwise_affine=True)
        (norm3): LayerNorm((1023,), eps=1e-05, elementwise_affine=True)
        (dropout1): Dropout(p=0.2, inplace=False)
        (dropout2): Dropout(p=0.2, inplace=False)
        (dropout3): Dropout(p=0.2, inplace=False)
      )
    )
  )
  (fc): Linear(in_features=1023, out_features=1023, bias=True)
)
INFO:__main__:Pre-training the network: Masked Spectra Modelling
INFO:pre_training:Epoch [1/100], Loss: 0.0961, Val: 0.0080
INFO:pre_training:Epoch [2/100], Loss: 0.0856, Val: 0.0073
INFO:pre_training:Epoch [3/100], Loss: 0.0800, Val: 0.0068
INFO:pre_training:Epoch [4/100], Loss: 0.0759, Val: 0.0063
INFO:pre_training:Epoch [5/100], Loss: 0.0721, Val: 0.0059
INFO:pre_training:Epoch [6/100], Loss: 0.0680, Val: 0.0056
INFO:pre_training:Epoch [7/100], Loss: 0.0650, Val: 0.0053
INFO:pre_training:Epoch [8/100], Loss: 0.0621, Val: 0.0047
INFO:pre_training:Epoch [9/100], Loss: 0.0594, Val: 0.0046
INFO:pre_training:Epoch [10/100], Loss: 0.0566, Val: 0.0048
INFO:pre_training:Epoch [11/100], Loss: 0.0543, Val: 0.0040
INFO:pre_training:Epoch [12/100], Loss: 0.0522, Val: 0.0045
INFO:pre_training:Epoch [13/100], Loss: 0.0500, Val: 0.0038
INFO:pre_training:Epoch [14/100], Loss: 0.0484, Val: 0.0035
INFO:pre_training:Epoch [15/100], Loss: 0.0468, Val: 0.0040
INFO:pre_training:Epoch [16/100], Loss: 0.0458, Val: 0.0034
INFO:pre_training:Epoch [17/100], Loss: 0.0447, Val: 0.0033
INFO:pre_training:Epoch [18/100], Loss: 0.0428, Val: 0.0033
INFO:pre_training:Epoch [19/100], Loss: 0.0424, Val: 0.0033
INFO:pre_training:Epoch [20/100], Loss: 0.0416, Val: 0.0032
INFO:pre_training:Epoch [21/100], Loss: 0.0406, Val: 0.0034
INFO:pre_training:Epoch [22/100], Loss: 0.0401, Val: 0.0031
INFO:pre_training:Epoch [23/100], Loss: 0.0393, Val: 0.0031
INFO:pre_training:Epoch [24/100], Loss: 0.0386, Val: 0.0030
INFO:pre_training:Epoch [25/100], Loss: 0.0380, Val: 0.0030
INFO:pre_training:Epoch [26/100], Loss: 0.0374, Val: 0.0028
INFO:pre_training:Epoch [27/100], Loss: 0.0367, Val: 0.0029
INFO:pre_training:Epoch [28/100], Loss: 0.0361, Val: 0.0034
INFO:pre_training:Epoch [29/100], Loss: 0.0360, Val: 0.0028
INFO:pre_training:Epoch [30/100], Loss: 0.0352, Val: 0.0027
